,DATES,STATE,death,deathIncrease,hospitalized,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,negative,negativeIncrease,positive,positiveIncrease,positiveScore,recovered,totalTestEncountersViralIncrease,totalTestResults,totalTestResultsIncrease,totalTestsPeopleViralIncrease,cases,deaths,Unnamed: 0,STEMERG,CLSCHOOL,CLDAYCR,STAYHOME,QRSOMEST,QR_ALLST,CLBSNS,CURFEW,CLREST,CLGYM,CLMOVIE,CLOSEBAR,CASCLOSE,FM_ALL,TLHLAUD,TLHLMED,ELECPRCR,CLS_RELG,CLS_HAIR
14561,06/20/20,Alabama,838.0,16,2443.0,2443.0,638.0,27,309974.0,7651,29549.0,547,0,15974.0,0,339100.0,8194,8194,29549.0,838.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14562,06/20/20,Arkansas,224.0,10,1100.0,1100.0,224.0,0,227092.0,6951,15142.0,511,0,10082.0,0,242234.0,7462,0,15142.0,224.0,1122.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14563,06/20/20,American Samoa,0.0,0,,,,0,174.0,0,0.0,0,0,,0,174.0,0,0,,,,,,,,,,,,,,,,,,,,,,
14564,06/20/20,Arizona,1338.0,26,4252.0,4252.0,1938.0,6,355482.0,9955,49798.0,3109,0,,0,572516.0,22321,13058,50198.0,1347.0,770.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14565,06/20/20,California,5424.0,64,,,4582.0,0,,0,169309.0,3893,0,,0,3234412.0,78710,0,174854.0,5495.0,1474.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
14566,06/20/20,Colorado,1647.0,4,5323.0,5323.0,255.0,5,248037.0,5155,30349.0,162,0,,7016,329380.0,7016,5310,30334.0,1647.0,1826.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
14567,06/20/20,Connecticut,4251.0,13,10099.0,10099.0,150.0,0,,0,45715.0,158,0,7842.0,0,412718.0,6611,0,45715.0,4251.0,2178.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14568,06/20/20,District of Columbia,531.0,1,,,177.0,0,,0,9984.0,32,0,1166.0,4162,77953.0,4162,1680,9984.0,531.0,2882.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14569,06/20/20,Delaware,504.0,0,,,75.0,0,81735.0,1912,10681.0,70,0,6395.0,4860,112425.0,4860,1982,10681.0,434.0,2530.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14570,06/20/20,Florida,3237.0,40,13227.0,13227.0,,165,1467475.0,24352,90169.0,4002,0,,30974,1653080.0,30974,28404,93789.0,3143.0,3234.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14571,06/20/20,Georgia,2642.0,6,9837.0,9837.0,944.0,65,,0,63809.0,1800,0,,0,688134.0,24618,24613,60669.0,2602.0,3586.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14572,06/20/20,Guam,5.0,0,,,0.0,0,9788.0,273,222.0,22,0,173.0,0,10010.0,295,0,1191.0,6.0,,,,,,,,,,,,,,,,,,,,
14573,06/20/20,Hawaii,17.0,0,96.0,96.0,,1,65945.0,963,789.0,27,0,642.0,1361,76055.0,1361,990,791.0,17.0,3938.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14574,06/20/20,Iowa,681.0,0,,,182.0,0,224711.0,3337,25496.0,221,0,15963.0,0,250207.0,3558,3561,25552.0,685.0,5346.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14575,06/20/20,Idaho,89.0,0,279.0,279.0,28.0,1,67325.0,1523,3871.0,128,0,3183.0,0,70791.0,1635,1635,4006.0,90.0,4290.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14576,06/20/20,Illinois,6829.0,111,,,1696.0,0,,0,137104.0,634,0,,0,1336968.0,25965,0,137535.0,6846.0,4642.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14577,06/20/20,Indiana,2536.0,20,6755.0,6755.0,768.0,24,359741.0,8600,42061.0,315,0,,0,521714.0,13456,8915,43135.0,2536.0,4994.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14578,06/20/20,Kansas,254.0,0,1035.0,1035.0,,0,135590.0,0,12059.0,0,0,,0,147649.0,0,0,12218.0,257.0,5698.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14579,06/20/20,Kentucky,524.0,2,2522.0,2522.0,354.0,28,,0,13630.0,176,0,3530.0,0,316784.0,5914,0,13800.0,542.0,6050.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14580,06/20/20,Louisiana,3104.0,20,,,574.0,0,555431.0,13037,49385.0,870,0,37017.0,0,604816.0,13907,0,49497.0,3104.0,6402.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14581,06/20/20,Massachusetts,7828.0,28,11076.0,11076.0,964.0,40,658001.0,13844,106936.0,286,0,91404.0,0,984482.0,7208,14067,106936.0,7827.0,7458.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14582,06/20/20,Maryland,3052.0,22,10497.0,10497.0,644.0,50,398324.0,8203,63956.0,408,0,4745.0,0,550168.0,11802,8611,64565.0,3052.0,7106.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14583,06/20/20,Maine,102.0,0,333.0,333.0,29.0,5,,0,2938.0,25,0,2380.0,0,79636.0,1305,0,2938.0,102.0,6754.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14584,06/20/20,Michigan,6087.0,20,,,557.0,0,,0,67545.0,448,0,49290.0,0,911028.0,14646,0,67721.0,6091.0,7810.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
14585,06/20/20,Minnesota,1404.0,11,3767.0,3767.0,324.0,19,459576.0,16455,32467.0,436,0,28205.0,16891,492043.0,16891,0,32499.0,1404.0,8162.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14586,06/20/20,Missouri,955.0,7,,,415.0,0,293525.0,4442,17590.0,389,0,,0,270232.0,0,4831,18155.0,975.0,8866.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14587,06/20/20,Northern Marianas,2.0,0,,,,0,8139.0,0,30.0,0,0,19.0,0,8169.0,0,0,,,,,,,,,,,,,,,,,,,,,,
14588,06/20/20,Mississippi,938.0,0,2767.0,2767.0,465.0,0,218074.0,0,20641.0,0,0,15323.0,0,238715.0,0,0,21022.0,943.0,8514.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14589,06/20/20,Montana,20.0,0,85.0,85.0,10.0,3,,0,698.0,32,0,548.0,0,69530.0,1108,0,698.0,20.0,9218.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14590,06/20/20,North Carolina,1212.0,15,,,883.0,0,,0,51389.0,1549,0,,0,703296.0,24377,0,51640.0,1239.0,11682.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14591,06/20/20,North Dakota,82.0,0,213.0,213.0,28.0,3,90980.0,1600,3246.0,25,0,2882.0,3896,148824.0,3896,1662,3257.0,82.0,12034.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14592,06/20/20,Nebraska,244.0,4,1200.0,1200.0,141.0,34,134263.0,3832,17591.0,176,0,11312.0,0,184230.0,3434,4001,17707.0,249.0,9570.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14593,06/20/20,New Hampshire,339.0,2,551.0,551.0,55.0,2,100367.0,286,5518.0,32,0,4244.0,0,130833.0,2201,318,5518.0,339.0,10274.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14594,06/20/20,New Jersey,14608.0,23,19267.0,19267.0,1125.0,0,1050039.0,24192,169548.0,367,0,,0,1219587.0,24559,0,168834.0,12857.0,10626.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
14595,06/20/20,New Mexico,466.0,2,1740.0,1740.0,145.0,5,,0,10430.0,170,0,4628.0,0,288637.0,4035,0,10430.0,466.0,10978.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14596,06/20/20,Nevada,491.0,0,,,370.0,0,226032.0,4158,12931.0,445,0,,6368,283084.0,6368,4521,12977.0,486.0,9922.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14597,06/20/20,New York,24710.0,24,,,1220.0,0,,0,387272.0,716,0,,68830,3327793.0,68830,0,392037.0,30839.0,11330.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
14598,06/20/20,Ohio,2697.0,30,7201.0,7201.0,482.0,34,,0,44262.0,531,0,,0,660147.0,14549,0,44262.0,2697.0,12386.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14599,06/20/20,Oklahoma,368.0,1,1229.0,1229.0,197.0,20,271925.0,7053,10037.0,331,0,7414.0,0,281962.0,7384,0,10037.0,368.0,12738.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14600,06/20/20,Oregon,188.0,1,946.0,946.0,154.0,13,187345.0,4575,6572.0,206,0,2533.0,0,290171.0,7955,4779,6682.0,188.0,13090.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14601,06/20/20,Pennsylvania,6419.0,20,,,715.0,0,566461.0,10005,81266.0,504,0,62574.0,14222,770246.0,14222,10501,85678.0,6467.0,13442.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
14602,06/20/20,Puerto Rico,147.0,0,,,83.0,0,113280.0,0,1531.0,32,0,,0,114811.0,32,0,6463.0,147.0,,,,,,,,,,,,,,,,,,,,
14603,06/20/20,Rhode Island,894.0,0,1922.0,1922.0,123.0,0,125078.0,681,16449.0,36,0,,3899,226642.0,3899,717,16337.0,894.0,13794.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14604,06/20/20,South Carolina,644.0,5,2294.0,2294.0,673.0,0,272463.0,6794,23786.0,1155,0,10790.0,0,296249.0,7949,0,23786.0,644.0,14146.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14605,06/20/20,South Dakota,81.0,0,598.0,598.0,91.0,9,65690.0,655,6225.0,67,0,5335.0,0,81583.0,1074,722,6225.0,81.0,14498.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
14606,06/20/20,Tennessee,524.0,9,2266.0,2266.0,588.0,28,,0,34446.0,429,0,22838.0,0,675101.0,7765,0,34223.0,516.0,14850.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14607,06/20/20,Texas,2165.0,25,,,3247.0,0,,0,107735.0,4430,0,67096.0,0,1852185.0,50348,0,111594.0,2186.0,15202.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14608,06/20/20,Utah,155.0,0,1161.0,1161.0,232.0,16,282139.0,4884,17068.0,643,0,9390.0,0,347717.0,6803,5454,17173.0,155.0,15554.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14609,06/20/20,Virginia,1607.0,5,5807.0,5807.0,880.0,10,,0,57443.0,650,0,,8834,550142.0,8834,0,57443.0,1607.0,16258.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14610,06/20/20,Virgin Islands,6.0,0,,,,0,2492.0,42,74.0,0,0,64.0,0,2566.0,42,51,76.0,6.0,,,,,,,,,,,,,,,,,,,,
14611,06/20/20,Vermont,56.0,0,,,9.0,0,54090.0,1142,1147.0,4,0,920.0,0,65045.0,1510,1146,1147.0,56.0,15906.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14612,06/20/20,Washington,1255.0,10,4003.0,4003.0,359.0,44,,0,29587.0,542,0,,7072,559013.0,7072,689,29466.0,1268.0,16610.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
14613,06/20/20,Wisconsin,744.0,14,3203.0,3203.0,239.0,26,454563.0,9812,27326.0,413,0,18951.0,13680,575029.0,13680,10197,27314.0,751.0,17314.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14614,06/20/20,West Virginia,88.0,0,,,22.0,0,,0,2486.0,51,0,1669.0,0,146669.0,2395,0,2500.0,88.0,16962.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14615,06/20/20,Wyoming,20.0,0,98.0,98.0,8.0,0,26162.0,-9139,1179.0,6,0,896.0,0,39549.0,190,27109,1179.0,20.0,17666.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14616,06/19/20,Alaska,12.0,0,63.0,63.0,18.0,2,,0,729.0,16,0,457.0,0,83631.0,2446,0,821.0,10.0,417.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14617,06/19/20,Alabama,822.0,12,2416.0,2416.0,650.0,43,302323.0,7995,29002.0,796,0,15974.0,0,330906.0,8782,8782,29002.0,822.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14618,06/19/20,Arkansas,214.0,6,1100.0,1100.0,224.0,26,220141.0,5635,14631.0,703,0,9712.0,0,234772.0,6338,0,14631.0,214.0,1121.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14619,06/19/20,American Samoa,0.0,0,,,,0,174.0,0,0.0,0,0,,0,174.0,0,0,,,,,,,,,,,,,,,,,,,,,,
14620,06/19/20,Arizona,1312.0,41,4246.0,4246.0,1832.0,5,345527.0,9238,46689.0,3246,0,,0,550195.0,20636,12476,46914.0,1322.0,769.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14621,06/19/20,California,5360.0,70,,,4587.0,0,,0,165416.0,4317,0,,0,3155702.0,81172,0,170843.0,5425.0,1473.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
14622,06/19/20,Colorado,1643.0,5,5318.0,5318.0,250.0,10,242882.0,8337,30187.0,286,0,,7595,322364.0,7595,5869,30172.0,1643.0,1825.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
14623,06/19/20,Connecticut,4238.0,12,10099.0,10099.0,172.0,0,,0,45557.0,117,0,7842.0,0,406107.0,8866,0,45557.0,4238.0,2177.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14624,06/19/20,District of Columbia,530.0,3,,,184.0,0,,0,9952.0,49,0,1162.0,1592,73791.0,1592,1205,9952.0,530.0,2881.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14625,06/19/20,Delaware,504.0,2,,,75.0,0,79823.0,1638,10611.0,112,0,6395.0,1456,107565.0,1456,1750,10611.0,433.0,2529.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14626,06/19/20,Florida,3197.0,43,13062.0,13062.0,,200,1443123.0,17737,86167.0,3313,0,,31521,1622106.0,31521,21561,89740.0,3103.0,3233.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
14627,06/19/20,Georgia,2636.0,31,9772.0,9772.0,937.0,109,,0,62009.0,1097,0,,0,663516.0,6560,663975,59117.0,2596.0,3585.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14628,06/19/20,Guam,5.0,0,,,0.0,0,9515.0,120,200.0,7,0,173.0,0,9715.0,127,0,1169.0,6.0,,,,,,,,,,,,,,,,,,,,
14629,06/19/20,Hawaii,17.0,0,95.0,95.0,,0,64982.0,1352,762.0,18,0,640.0,1890,74694.0,1890,1370,777.0,17.0,3937.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14630,06/19/20,Iowa,681.0,2,,,197.0,0,221374.0,5297,25275.0,421,0,15816.0,0,246649.0,5718,5714,25424.0,681.0,5345.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14631,06/19/20,Idaho,89.0,1,278.0,278.0,28.0,3,65802.0,1422,3743.0,111,0,3088.0,0,69156.0,1518,1518,3871.0,90.0,4289.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14632,06/19/20,Illinois,6718.0,0,,,1837.0,0,,0,136470.0,831,0,,0,1311003.0,27171,0,136917.0,6801.0,4641.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14633,06/19/20,Indiana,2516.0,25,6731.0,6731.0,773.0,142,351141.0,7857,41746.0,308,0,,0,508258.0,13669,8165,42801.0,2516.0,4993.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14634,06/19/20,Kansas,254.0,7,1035.0,1035.0,,24,135590.0,5147,12059.0,378,0,,0,147649.0,5525,5525,12168.0,254.0,5697.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14635,06/19/20,Kentucky,522.0,2,2494.0,2494.0,339.0,12,,0,13454.0,257,0,3516.0,0,310870.0,4841,0,13629.0,542.0,6049.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14636,06/19/20,Louisiana,3084.0,22,,,561.0,0,542394.0,45807,48515.0,-119,0,37017.0,0,590909.0,45688,0,48627.0,3084.0,6401.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14637,06/19/20,Massachusetts,7800.0,30,11036.0,11036.0,994.0,51,644157.0,9319,106650.0,228,0,91404.0,0,977274.0,11621,9471,106650.0,7799.0,7457.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14638,06/19/20,Maryland,3030.0,14,10447.0,10447.0,648.0,90,390121.0,5742,63548.0,319,0,4685.0,0,538366.0,8628,6061,64150.0,3030.0,7105.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
14639,06/19/20,Maine,102.0,0,328.0,328.0,26.0,5,,0,2913.0,35,0,2323.0,0,78331.0,1538,0,2913.0,102.0,6753.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14640,06/19/20,Michigan,6067.0,6,,,557.0,0,,0,67097.0,299,0,44964.0,0,896382.0,30105,0,67300.0,6071.0,7809.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
14641,06/19/20,Minnesota,1393.0,17,3748.0,3748.0,339.0,30,443121.0,13917,32031.0,356,0,27709.0,14273,475152.0,14273,0,32063.0,1393.0,8161.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14642,06/19/20,Missouri,948.0,2,,,594.0,0,289083.0,8649,17201.0,293,0,,0,270232.0,0,8942,17780.0,973.0,8865.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14643,06/19/20,Northern Marianas,2.0,0,,,,0,8139.0,0,30.0,0,0,19.0,0,8169.0,0,0,,,,,,,,,,,,,,,,,,,,,,
14644,06/19/20,Mississippi,938.0,0,2767.0,2767.0,661.0,0,218074.0,0,20641.0,0,0,15323.0,0,238715.0,0,0,21022.0,943.0,8513.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14645,06/19/20,Montana,20.0,0,82.0,82.0,9.0,1,,0,666.0,11,0,546.0,0,68422.0,1552,0,666.0,20.0,9217.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14646,06/19/20,North Carolina,1197.0,22,,,871.0,0,,0,49840.0,1652,0,,0,678919.0,21412,0,50014.0,1223.0,11681.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14647,06/19/20,North Dakota,82.0,1,210.0,210.0,26.0,2,89380.0,1919,3221.0,32,0,2840.0,3778,144928.0,3778,1909,3232.0,82.0,12033.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
14648,06/19/20,Nebraska,240.0,6,1166.0,1166.0,149.0,25,130431.0,2844,17415.0,189,0,11066.0,0,180796.0,3591,3043,17591.0,249.0,9569.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14649,06/19/20,New Hampshire,337.0,6,549.0,549.0,61.0,16,100081.0,1806,5486.0,36,0,4209.0,0,128632.0,2995,1842,5486.0,337.0,10273.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
14650,06/19/20,New Jersey,14585.0,35,19267.0,19267.0,1177.0,257,1025847.0,22220,169181.0,410,0,,0,1195028.0,22630,0,168496.0,12835.0,10625.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
14651,06/19/20,New Mexico,464.0,8,1735.0,1735.0,147.0,9,,0,10260.0,107,0,4512.0,0,284602.0,8705,0,10260.0,464.0,10977.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
